Id,Probability
18131,0.18163395
18132,0.0662275
18133,0.011079305
18134,0.0072757364
18135,0.06914019
18136,0.008979091
18137,0.0029395043
18138,0.0048680734
18139,0.003274951
18140,0.027528415
18141,0.045812882
18142,0.1223881
18143,0.0367325
18144,0.01684798
18145,0.14600866
18146,0.02905159
18147,0.015754653
18148,0.025677118
18149,0.039290525
18150,0.014550005
18151,0.007487194
18152,0.032660928
18153,0.003400928
18154,0.028391158
18155,0.0055676014
18156,0.35251772
18157,0.026701597
18158,0.017823294
18159,0.038218286
18160,0.015399184
18161,0.016054723
18162,0.015017887
18163,0.01831768
18164,0.018905584
18165,0.0036236132
18166,0.0041608447
18167,0.11752735
18168,0.019671695
18169,0.0022155493
18170,0.008554981
18171,0.06363913
18172,0.008149512
18173,0.010523192
18174,0.015049831
18175,0.022781985
18176,0.004811079
18177,0.020415528
18178,0.041174777
18179,0.06087912
18180,0.0036852644
18181,0.014532909
18182,0.0034819017
18183,0.3928715
18184,0.023618339
18185,0.07760796
18186,0.12783293
18187,0.0042347047
18188,0.0077320365
18189,0.03755387
18190,0.14827599
18191,0.043127257
18192,0.007954977
18193,0.019401588
18194,0.089736894
18195,0.056817643
18196,0.04878497
18197,0.029309828
18198,0.003070244
18199,0.010512071
18200,0.05937314
18201,0.16068019
18202,0.006307947
18203,0.024655439
18204,0.00497536
18205,0.061780415
18206,0.314591
18207,0.009147554
18208,0.0027966537
18209,0.1571956
18210,0.009193585
18211,0.10134697
18212,0.008490625
18213,0.003916542
18214,0.011902067
18215,0.018193508
18216,0.0039860886
18217,0.005606869
18218,0.026440626
18219,0.030754888
18220,0.010094822
18221,0.7580643
18222,0.19917831
18223,0.016988128
18224,0.014033886
18225,0.012250747
18226,0.046225045
18227,0.32331043
18228,0.009417437
18229,0.01410515
18230,0.012046014
18231,0.009661475
18232,0.0066952324
18233,0.028470885
18234,0.008052445
18235,0.67803514
18236,0.021411289
18237,0.103083886
18238,0.0053956597
18239,0.008759603
18240,0.086694986
18241,0.008198935
18242,0.018064676
18243,0.0291793
18244,0.05790494
18245,0.007091716
18246,0.008803583
18247,0.014349421
18248,0.0071864733
18249,0.008611777
18250,0.061203312
18251,0.007867828
18252,0.0065104263
18253,0.0030576452
18254,0.06680977
18255,0.002889699
18256,0.04686459
18257,0.15543231
18258,0.017933773
18259,0.013412976
18260,0.50025886
18261,0.0039401897
18262,0.013350411
18263,0.037509784
18264,0.02361703
18265,0.029925523
18266,0.3184688
18267,0.04767448
18268,0.2709849
18269,0.010791722
18270,0.0318172
18271,0.030629946
18272,0.095161825
18273,0.020696357
18274,0.0051640994
18275,0.0064967554
18276,0.010193767
18277,0.029124305
18278,0.07026627
18279,0.16137946
18280,0.014121085
18281,0.00587091
18282,0.08956668
18283,0.09764194
18284,0.019972665
18285,0.0063168514
18286,0.012804893
18287,0.009557472
18288,0.016914207
18289,0.011472463
18290,0.08167759
18291,0.010587634
18292,0.06327566
18293,0.07017669
18294,0.2519811
18295,0.15644073
18296,0.005064355
18297,0.0018161848
18298,0.04170196
18299,0.00848623
18300,0.0077634626
18301,0.003262569
18302,0.011688029
18303,0.024351604
18304,0.031267833
18305,0.0053091072
18306,0.071691714
18307,0.034550697
18308,0.013074328
18309,0.011423986
18310,0.011534585
18311,0.15777186
18312,0.009966152
18313,0.054699924
18314,0.5089713
18315,0.24373914
18316,0.0060200053
18317,0.014123815
18318,0.022157975
18319,0.04438638
18320,0.04995658
18321,0.03123451
18322,0.18879217
18323,0.050293542
18324,0.022833927
18325,0.031852625
18326,0.020440456
18327,0.014285358
18328,0.0052222903
18329,0.29250577
18330,0.02887453
18331,0.072897345
18332,0.0073778355
18333,0.077089146
18334,0.085534975
18335,0.04883463
18336,0.008555989
18337,0.14162701
18338,0.007048
18339,0.060414106
18340,0.07655831
18341,0.10442313
18342,0.111607775
18343,0.033065338
18344,0.17553027
18345,0.18683878
18346,0.011506723
18347,0.12522751
18348,0.059732426
18349,0.11698684
18350,0.057510994
18351,0.19674645
18352,0.032855973
18353,0.0329587
18354,0.033995822
18355,0.005214167
18356,0.026528768
18357,0.029781953
18358,0.005279891
18359,0.10569444
18360,0.12521379
18361,0.10683195
18362,0.0073244353
18363,0.008622755
18364,0.031693824
18365,0.0639394
18366,0.007770457
18367,0.23927483
18368,0.008818937
18369,0.010056948
18370,0.046190538
18371,0.07276983
18372,0.065594696
18373,0.011432251
18374,0.06336017
18375,0.022626705
18376,0.008436679
18377,0.18496406
18378,0.020406071
18379,0.024674762
18380,0.011586927
18381,0.0148042785
18382,0.0039027357
18383,0.0052608247
18384,0.042220518
18385,0.06401516
18386,0.028906235
18387,0.008374805
18388,0.08678925
18389,0.026208254
18390,0.07236515
18391,0.009568673
18392,0.014522158
18393,0.099910185
18394,0.08328628
18395,0.0028420177
18396,0.0022626359
18397,0.010832046
18398,0.007008957
18399,0.0066160825
18400,0.022515768
18401,0.01836461
18402,0.12166702
18403,0.008442589
18404,0.044892054
18405,0.07076048
18406,0.015662678
18407,0.009122038
18408,0.009278558
18409,0.011326877
18410,0.012347104
18411,0.037492845
18412,0.013968097
18413,0.0073506334
18414,0.10409811
18415,0.04414255
18416,0.004994428
18417,0.0008565586
18418,0.10585988
18419,0.003903101
18420,0.0063048364
18421,0.1432179
18422,0.0343755
18423,0.38661912
18424,0.020941239
18425,0.009902757
18426,0.009808887
18427,0.026593484
18428,0.03832679
18429,0.07575878
18430,0.019244675
18431,0.010807661
18432,0.36273813
18433,0.0075596697
18434,0.021339366
18435,0.035150036
18436,0.0011386952
18437,0.032427114
18438,0.51523346
18439,0.018436627
18440,0.13027877
18441,0.04348438
18442,0.035919227
18443,0.006078931
18444,0.008361186
18445,0.0062483316
18446,0.01367534
18447,0.019664185
18448,0.1238438
18449,0.00987785
18450,0.19775654
18451,0.017340578
18452,0.080333106
18453,0.2416654
18454,0.038969953
18455,0.031351794
18456,0.48278657
18457,0.021896565
18458,0.34113535
18459,0.0039319247
18460,0.0154670365
18461,0.012651708
18462,0.06307608
18463,0.02348553
18464,0.0060370634
18465,0.009588069
18466,0.007211662
18467,0.017742896
18468,0.005658003
18469,0.11019598
18470,0.006147329
18471,0.18745054
18472,0.023336006
18473,0.001935544
18474,0.0102941245
18475,0.5602387
18476,0.023223827
18477,0.019260257
18478,0.045416832
18479,0.008829226
18480,0.09765878
18481,0.0057845255
18482,0.08281219
18483,0.0035664635
18484,0.011482158
18485,0.21151042
18486,0.019728713
18487,0.04440429
18488,0.03328
18489,0.0042626164
18490,0.034372978
18491,0.5558683
18492,0.0012183262
18493,0.57702595
18494,0.008248922
18495,0.0153682055
18496,0.5056335
18497,0.036545713
18498,0.023816302
18499,0.045191843
18500,0.4151318
18501,0.011281419
18502,0.01328259
18503,0.0070870607
18504,0.13427678
18505,0.006482094
18506,0.0067307753
18507,0.009208387
18508,0.032882046
18509,0.005086447
18510,0.0042011268
18511,0.0079445
18512,0.011433118
18513,0.12972677
18514,0.011296496
18515,0.002003688
18516,0.004380057
18517,0.06433898
18518,0.06575196
18519,0.082356066
18520,0.1531116
18521,0.014387772
18522,0.0287613
18523,0.00675529
18524,0.18222351
18525,0.016466638
18526,0.20479068
18527,0.007607957
18528,0.15237229
18529,0.007751604
18530,0.030835029
18531,0.0048743486
18532,0.05793278
18533,0.009350046
18534,0.002484553
18535,0.036547795
18536,0.056852013
18537,0.032834858
18538,0.099943876
18539,0.3078436
18540,0.024650285
18541,0.006447504
18542,0.007885678
18543,0.011513731
18544,0.0072259605
18545,0.010263655
18546,0.01516211
18547,0.013436116
18548,0.29192176
18549,0.06027541
18550,0.15117101
18551,0.013606084
18552,0.029153813
18553,0.007218719
18554,0.004859232
18555,0.00734688
18556,0.47127
18557,0.047519278
18558,0.0012851371
18559,0.007231521
18560,0.003484939
18561,0.1289435
18562,0.10455523
18563,0.020685397
18564,0.53414524
18565,0.032018688
18566,0.041224428
18567,0.04511749
18568,0.08102603
18569,0.026286466
18570,0.3386484
18571,0.0070961597
18572,0.069185734
18573,0.025191162
18574,0.054654587
18575,0.05559946
18576,0.12102577
18577,0.013894681
18578,0.012322589
18579,0.010013911
18580,0.2589003
18581,0.042653985
18582,0.19386187
18583,0.093869425
18584,0.0071118395
18585,0.008170998
18586,0.010224861
18587,0.17386842
18588,0.43174258
18589,0.0041806414
18590,0.12593877
18591,0.00093164615
18592,0.0050233896
18593,0.087293684
18594,0.025407122
18595,0.4721103
18596,0.3133746
18597,0.06577039
18598,0.0020667138
18599,0.005710998
18600,0.106520675
18601,0.020237707
18602,0.06954821
18603,0.12442172
18604,0.14603044
18605,0.03057202
18606,0.0074610147
18607,0.016374668
18608,0.018910693
18609,0.00862574
18610,0.006445516
18611,0.12548591
18612,0.03614231
18613,0.18280783
18614,0.008553282
18615,0.052739896
18616,0.36187276
18617,0.0021785912
18618,0.011551576
18619,0.005349486
18620,0.18885766
18621,0.0060783955
18622,0.032015976
18623,0.22301169
18624,0.4387134
18625,0.032967858
18626,0.08173394
18627,0.026747711
18628,0.03761511
18629,0.0294353
18630,0.005900135
18631,0.6177101
18632,0.0067231483
18633,0.0043117655
18634,0.008222496
18635,0.033785075
18636,0.038067915
18637,0.009143868
18638,0.039758243
18639,0.0033721703
18640,0.011832864
18641,0.49146417
18642,0.0024368104
18643,0.0096105095
18644,0.0111958645
18645,0.029643852
18646,0.023055375
18647,0.027047684
18648,0.019258156
18649,0.1082327
18650,0.013411702
18651,0.2770429
18652,0.055484593
18653,0.026009781
18654,0.0061979108
18655,0.007949211
18656,0.6158876
18657,0.035411876
18658,0.003693948
18659,0.019034145
18660,0.29207733
18661,0.0074055167
18662,0.041014723
18663,0.016026583
18664,0.029241404
18665,0.048039727
18666,0.084467895
18667,0.015060698
18668,0.009372257
18669,0.007744137
18670,0.045713007
18671,0.041076295
18672,0.1599887
18673,0.008949058
18674,0.01019946
18675,0.06385944
18676,0.01694836
18677,0.0072247735
18678,0.00616335
18679,0.09507958
18680,0.040003736
18681,0.011208637
18682,0.038548738
18683,0.019950725
18684,0.17497028
18685,0.015665105
18686,0.026167614
18687,0.15142886
18688,0.7767418
18689,0.35921782
18690,0.022004796
18691,0.03749831
18692,0.047714375
18693,0.008333149
18694,0.029246062
18695,0.007026169
18696,0.0115165
18697,0.014049174
18698,0.0086890785
18699,0.013752037
18700,0.1453061
18701,0.01547813
18702,0.023474827
18703,0.012023121
18704,0.01051854
18705,0.039507166
18706,0.014448545
18707,0.0031685745
18708,0.42977023
18709,0.09704344
18710,0.08520164
18711,0.09807403
18712,0.026666401
18713,0.010929087
18714,0.0027020704
18715,0.041332718
18716,0.00953511
18717,0.23285238
18718,0.014350689
18719,0.052145567
18720,0.33353654
18721,0.003994237
18722,0.020113144
18723,0.006956729
18724,0.010553262
18725,0.045704935
18726,0.06345365
18727,0.007277907
18728,0.026082007
18729,0.0066703116
18730,0.004361258
18731,0.027107166
18732,0.08999786
18733,0.019818546
18734,0.4679059
18735,0.089646906
18736,0.029853344
18737,0.004118645
18738,0.053339455
18739,0.005380333
18740,0.2062222
18741,0.005940182
18742,0.022315333
18743,0.025527453
18744,0.00862952
18745,0.008118486
18746,0.014508004
18747,0.07131173
18748,0.008171913
18749,0.037054144
18750,0.005439221
18751,0.31712404
18752,0.021085197
18753,0.011031853
18754,0.008030217
18755,0.012394929
18756,0.060408566
18757,0.014425315
18758,0.01845108
18759,0.033046555
18760,0.0063214237
18761,0.056341577
18762,0.0060445108
18763,0.006783513
18764,0.0686629
18765,0.0121181775
18766,0.0057970798
18767,0.049775682
18768,0.0572618
18769,0.40061435
18770,0.05648274
18771,0.016255837
18772,0.0055155554
18773,0.013715951
18774,0.07198228
18775,0.100933865
18776,0.058270946
18777,0.0026488348
18778,0.0013338451
18779,0.04847197
18780,0.0038735268
18781,0.018849287
18782,0.020143239
18783,0.10023705
18784,0.051202796
18785,0.13988742
18786,0.0070778155
18787,0.013356064
18788,0.020967133
18789,0.014880989
18790,0.073559165
18791,0.024053205
18792,0.0051963273
18793,0.04593576
18794,0.041052595
18795,0.07311068
18796,0.090413295
18797,0.0015282627
18798,0.005729073
18799,0.08453352
18800,0.0023763324
18801,0.0046622916
18802,0.007675126
18803,0.59251535
18804,0.17587848
18805,0.019537047
18806,0.003055621
18807,0.18629229
18808,0.004256634
18809,0.003933232
18810,0.06484989
18811,0.33146384
18812,0.028499864
18813,0.009739451
18814,0.002731423
18815,0.0093293
18816,0.004803079
18817,0.027478755
18818,0.025329465
18819,0.011894403
18820,0.019004587
18821,0.051353697
18822,0.008074551
18823,0.02356817
18824,0.0023532643
18825,0.039839286
18826,0.09032259
18827,0.61506706
18828,0.045541763
18829,0.5694708
18830,0.0040571233
18831,0.009327189
18832,0.12563263
18833,0.010005396
18834,0.026409337
18835,0.0022381863
18836,0.39556232
18837,0.057665948
18838,0.36181006
18839,0.07418382
18840,0.01883569
18841,0.026649285
18842,0.13383277
18843,0.043472614
18844,0.04200168
18845,0.020777347
18846,0.00808063
18847,0.006038881
18848,0.003685821
18849,0.05362974
18850,0.71176004
18851,0.003968849
18852,0.10155507
18853,0.09443386
18854,0.014042314
18855,0.03727212
18856,0.008807657
18857,0.013266782
18858,0.0014579978
18859,0.02592157
18860,0.032741778
18861,0.038360573
18862,0.63895255
18863,0.03375459
18864,0.004683783
18865,0.0647979
18866,0.05280275
18867,0.09816175
18868,0.023018276
18869,0.26721343
18870,0.011861915
18871,0.0049810763
18872,0.03663171
18873,0.0041079624
18874,0.0064477725
18875,0.037285317
18876,0.05699844
18877,0.022780823
18878,0.0056514693
18879,0.0060240757
18880,0.05045906
18881,0.010616904
18882,0.021750886
18883,0.011407278
18884,0.031175341
18885,0.0052509247
18886,0.006464592
18887,0.015549822
18888,0.0041962
18889,0.08883536
18890,0.0065991646
18891,0.010009473
18892,0.34961858
18893,0.26087797
18894,0.012284061
18895,0.017451003
18896,0.006823134
18897,0.011927806
18898,0.012452948
18899,0.06403325
18900,0.023891177
18901,0.004024198
18902,0.08970189
18903,0.029707227
18904,0.025543978
18905,0.01624989
18906,0.625523
18907,0.011300321
18908,0.015829047
18909,0.016783059
18910,0.004317866
18911,0.063697234
18912,0.027960723
18913,0.0033709814
18914,0.22983943
18915,0.03678832
18916,0.008358407
18917,0.006481219
18918,0.23377259
18919,0.20983703
18920,0.35069796
18921,0.1234824
18922,0.26340222
18923,0.0036233275
18924,0.46526855
18925,0.056823537
18926,0.001190555
18927,0.010166515
18928,0.121837705
18929,0.12755656
18930,0.019786796
18931,0.0144226095
18932,0.006468017
18933,0.007674952
18934,0.80533624
18935,0.05716667
18936,0.03647785
18937,0.015117801
18938,0.08240873
18939,0.0054246685
18940,0.07172525
18941,0.0144292405
18942,0.003900217
18943,0.19035387
18944,0.021557167
18945,0.7220882
18946,0.05795222
18947,0.037133846
18948,0.069419
18949,0.006133803
18950,0.01720339
18951,0.020049362
18952,0.054372504
18953,0.010879793
18954,0.03485136
18955,0.058798466
18956,0.010894195
18957,0.13151725
18958,0.024113737
18959,0.0018160794
18960,0.009383876
18961,0.016496923
18962,0.05053652
18963,0.008908694
18964,0.05470832
18965,0.012389012
18966,0.0020595521
18967,0.0103860255
18968,0.02497456
18969,0.0045749214
18970,0.04380027
18971,0.00502965
18972,0.018417899
18973,0.009364513
18974,0.09673766
18975,0.006329921
18976,0.003805096
18977,0.055765994
18978,0.0028063809
18979,0.022880223
18980,0.0062593613
18981,0.021288771
18982,0.15590963
18983,0.05572307
18984,0.009087777
18985,0.0034850584
18986,0.1607162
18987,0.012435961
18988,0.021280201
18989,0.033693004
18990,0.09784692
18991,0.042068113
18992,0.023501718
18993,0.10162217
18994,0.066686116
18995,0.007995827
18996,0.008202879
18997,0.007757008
18998,0.025175167
18999,0.019893158
19000,0.015241599
19001,0.047264293
19002,0.0050922125
19003,0.0046061496
19004,0.01640248
19005,0.01135174
19006,0.018527465
19007,0.0128515465
19008,0.0020188428
19009,0.0038189846
19010,0.047872916
19011,0.020060102
19012,0.140381
19013,0.021812847
19014,0.09245574
19015,0.09195872
19016,0.034578152
19017,0.15205608
19018,0.022967465
19019,0.011461615
19020,0.016206285
19021,0.009123779
19022,0.084885
19023,0.029924216
19024,0.010495953
19025,0.29460323
19026,0.0060661323
19027,0.0033711817
19028,0.21614428
19029,0.010138769
19030,0.56705606
19031,0.28543174
19032,0.03265793
19033,0.06576607
19034,0.08959296
19035,0.012972388
19036,0.5140452
19037,0.0046513597
19038,0.026148435
19039,0.010692921
19040,0.2901766
19041,0.010120819
19042,0.016015962
19043,0.63042444
19044,0.03364644
19045,0.014276484
19046,0.056926254
19047,0.0055194306
19048,0.00567719
19049,0.004024976
19050,0.039490882
19051,0.013652911
19052,0.004861614
19053,0.008894323
19054,0.37708643
19055,0.0035463956
19056,0.006347334
19057,0.042308707
19058,0.065813825
19059,0.02464837
19060,0.032826144
19061,0.7099139
19062,0.0067650652
19063,0.30736604
19064,0.025580447
19065,0.026291085
19066,0.009110206
19067,0.05637074
19068,0.061279323
19069,0.016405517
19070,0.06415281
19071,0.0032400123
19072,0.0147280665
19073,0.01926992
19074,0.04097781
19075,0.2136904
19076,0.006713036
19077,0.022487262
19078,0.26213497
19079,0.004466158
19080,0.014173865
19081,0.008562272
19082,0.005525543
19083,0.0073179724
19084,0.018028505
19085,0.038720574
19086,0.011042751
19087,0.013759199
19088,0.012288129
19089,0.5013462
19090,0.034366664
19091,0.0028664197
19092,0.030298457
19093,0.019275198
19094,0.01483659
19095,0.13008268
19096,0.036197867
19097,0.008485395
19098,0.023511987
19099,0.0055927513
19100,0.009034058
19101,0.84010416
19102,0.00968575
19103,0.014554094
19104,0.008853584
19105,0.01571305
19106,0.050089046
19107,0.01689709
19108,0.008266519
19109,0.0072625093
19110,0.001575047
19111,0.3884927
19112,0.034238804
19113,0.010104796
19114,0.007355743
19115,0.07140742
19116,0.029023157
19117,0.004937861
19118,0.0004922056
19119,0.033148494
19120,0.0077411844
19121,0.012424833
19122,0.054529663
19123,0.002437993
19124,0.43449575
19125,0.014956707
19126,0.002744072
19127,0.07763727
19128,0.39176723
19129,0.008881318
19130,0.0064817746
19131,0.015662957
19132,0.004365175
19133,0.0076879025
19134,0.06290603
19135,0.029557092
19136,0.074423164
19137,0.121874005
19138,0.04340857
19139,0.044485923
19140,0.2696897
19141,0.0065203495
19142,0.010835363
19143,0.08923755
19144,0.0066211014
19145,0.0036125085
19146,0.0018722188
19147,0.279413
19148,0.0064741117
19149,0.017588941
19150,0.062133625
19151,0.009613125
19152,0.014514741
19153,0.0063250666
19154,0.013080464
19155,0.08103816
19156,0.009704521
19157,0.0045858487
19158,0.0060074953
19159,0.067115195
19160,0.039008457
19161,0.5266584
19162,0.042382155
19163,0.011556619
19164,0.006884511
19165,0.004633044
19166,0.016233364
19167,0.24094203
19168,0.0023904878
19169,0.59846264
19170,0.08614134
19171,0.023001539
19172,0.12865861
19173,0.01357911
19174,0.011685523
19175,0.047804456
19176,0.005885056
19177,0.2377636
19178,0.013999703
19179,0.036859985
19180,0.18290944
19181,0.00222621
19182,0.025992367
19183,0.109998204
19184,0.44892254
19185,0.11545735
19186,0.0067655905
19187,0.1308722
19188,0.0459929
19189,0.01484163
19190,0.017934319
19191,0.6968179
19192,0.016100269
19193,0.029707517
19194,0.091130316
19195,0.106826305
19196,0.006737295
19197,0.107157774
19198,0.12073915
19199,0.11392047
19200,0.02677775
19201,0.018626565
19202,0.0046526273
19203,0.0038428216
19204,0.04515293
19205,0.1037959
19206,0.047497887
19207,0.013634282
19208,0.12155354
19209,0.06659208
19210,0.011003442
19211,0.29895806
19212,0.028533218
19213,0.020056628
19214,0.13261455
19215,0.0031512564
19216,0.03999695
19217,0.04084766
19218,0.030816035
19219,0.042936374
19220,0.0047627524
19221,0.0049145757
19222,0.005203781
19223,0.4765331
19224,0.27562803
19225,0.013238884
19226,0.010696311
19227,0.026266549
19228,0.008769715
19229,0.02054157
19230,0.013562271
19231,0.005826339
19232,0.026632406
19233,0.0123563
19234,0.13176486
19235,0.06684242
19236,0.017259317
19237,0.04047905
19238,0.05102631
19239,0.002343585
19240,0.04327146
19241,0.4368398
19242,0.5242326
19243,0.009328595
19244,0.014083065
19245,0.010587568
19246,0.002069562
19247,0.052382275
19248,0.0479075
19249,0.010146917
19250,0.055683665
19251,0.021585353
19252,0.06496414
19253,0.0046624863
19254,0.003932472
19255,0.008684495
19256,0.012639621
19257,0.004913981
19258,0.010075095
19259,0.10654368
19260,0.027595976
19261,0.037111167
19262,0.0071137524
19263,0.042980608
19264,0.09419967
19265,0.040864907
19266,0.006979307
19267,0.7181156
19268,0.02486151
19269,0.006452769
19270,0.009963057
19271,0.5741758
19272,0.11202209
19273,0.008448495
19274,0.0083632255
19275,0.030518916
19276,0.0053279707
19277,0.08443835
19278,0.004126045
19279,0.0018947861
19280,0.0101772975
19281,0.0051611755
19282,0.003094397
19283,0.06339417
19284,0.30588245
19285,0.39004213
19286,0.020442886
19287,0.008464919
19288,0.027997298
19289,0.006114485
19290,0.007716131
19291,0.016359454
19292,0.0102807
19293,0.03495267
19294,0.0057778736
19295,0.020160446
19296,0.2522595
19297,0.27058384
19298,0.09136369
19299,0.030232035
19300,0.28303057
19301,0.021168424
19302,0.5008509
19303,0.43549982
19304,0.013437816
19305,0.0847078
19306,0.3034606
19307,0.00529229
19308,0.025344023
19309,0.18777724
19310,0.018279538
19311,0.028650459
19312,0.0016663824
19313,0.013034923
19314,0.009138745
19315,0.1237826
19316,0.026280297
19317,0.01446462
19318,0.013538356
19319,0.06808172
19320,0.021637293
19321,0.050792024
19322,0.10547836
19323,0.00923762
19324,0.051245973
19325,0.059906717
19326,0.0076186066
19327,0.0051597776
19328,0.018097615
19329,0.02799859
19330,0.07678275
19331,0.077107094
19332,0.029352615
19333,0.0060941703
19334,0.017164951
19335,0.066216916
19336,0.0035922148
19337,0.020482633
19338,0.0014218971
19339,0.4745087
19340,0.004430891
19341,0.0026938117
19342,0.07560277
19343,0.017321046
19344,0.0025673893
19345,0.012860854
19346,0.5636807
19347,0.010004447
19348,0.4527978
19349,0.014481174
19350,0.25523126
19351,0.05377357
19352,0.8685385
19353,0.053709295
19354,0.28218198
19355,0.0069949566
19356,0.012630842
19357,0.003232199
19358,0.020150388
19359,0.011056528
19360,0.011107202
19361,0.0051898435
19362,0.13075052
19363,0.011978112
19364,0.009799614
19365,0.013396529
19366,0.0060920827
19367,0.006307753
19368,0.014888856
19369,0.008061694
19370,0.015248679
19371,0.009873738
19372,0.05308659
19373,0.073588856
19374,0.0606603
19375,0.035427168
19376,0.04213879
19377,0.028512228
19378,0.008459334
19379,0.00856071
19380,0.010130761
19381,0.004662223
19382,0.013359805
19383,0.02021268
19384,0.52168566
19385,0.0019945123
19386,0.006873484
19387,0.048117742
19388,0.03208867
19389,0.08570842
19390,0.2759191
19391,0.026291527
19392,0.035430606
19393,0.00765642
19394,0.43733507
19395,0.0009155575
19396,0.0052118124
19397,0.022388883
19398,0.035680726
19399,0.006790543
19400,0.012791964
19401,0.0057165218
19402,0.010644051
19403,0.018584242
19404,0.06832368
19405,0.0054032165
19406,0.030147726
19407,0.010720062
19408,0.016995369
19409,0.0104279
19410,0.012271951
19411,0.045432057
19412,0.010125665
19413,0.028575215
19414,0.010006742
19415,0.009877957
19416,0.08921103
19417,0.0038567137
19418,0.005973075
19419,0.08841619
19420,0.009373886
19421,0.008511235
19422,0.009226511
19423,0.0114337215
19424,0.17971723
19425,0.043105472
19426,0.034789823
19427,0.0160928
19428,0.002974259
19429,0.11788893
19430,0.021746397
19431,0.014295029
19432,0.5199693
19433,0.04832377
19434,0.054613676
19435,0.022401232
19436,0.026490912
19437,0.00671015
19438,0.0051888414
19439,0.009588821
19440,0.017130123
19441,0.004961174
19442,0.06686534
19443,0.00797214
19444,0.14793415
19445,0.09209321
19446,0.13597484
19447,0.014095492
19448,0.036637418
19449,0.008648192
19450,0.011074421
19451,0.0644567
19452,0.54544187
19453,0.010129446
19454,0.015219257
19455,0.19273812
19456,0.0061143604
19457,0.051150423
19458,0.014426073
19459,0.029042661
19460,0.67325085
19461,0.010393408
19462,0.015636455
19463,0.0051890607
19464,0.34212533
19465,0.008558428
19466,0.016372258
19467,0.4782286
19468,0.005223695
19469,0.009375515
19470,0.009384027
19471,0.046048447
19472,0.028535908
19473,0.057786707
19474,0.020638045
19475,0.018949764
19476,0.04127393
19477,0.28627414
19478,0.11831024
19479,0.002512884
19480,0.045616396
19481,0.011353227
19482,0.011568575
19483,0.008071558
19484,0.0036460217
19485,0.03563008
19486,0.0024639398
19487,0.05837516
19488,0.55491227
19489,0.21323876
19490,0.27841324
19491,0.004886356
19492,0.04576057
19493,0.005738005
19494,0.16057588
19495,0.015431026
19496,0.0033608978
19497,0.053184364
19498,0.030018749
19499,0.0061980872
19500,0.27925485
19501,0.022971487
19502,0.010084506
19503,0.0068964567
19504,0.16145673
19505,0.0056249714
19506,0.009198795
19507,0.0057376083
19508,0.009504455
19509,0.12652825
19510,0.0043221554
19511,0.02146977
19512,0.028558185
19513,0.008776806
19514,0.073822394
19515,0.14002989
19516,0.0075102616
19517,0.07565991
19518,0.06270345
19519,0.019145269
19520,0.01896143
19521,0.01600467
19522,0.027070865
19523,0.22426711
19524,0.0042689214
19525,0.005889139
19526,0.01675038
19527,0.3628592
19528,0.035238978
19529,0.023759233
19530,0.04029005
19531,0.037525088
19532,0.006268263
19533,0.028518941
19534,0.0097679645
19535,0.14628884
19536,0.031136693
19537,0.0104826735
19538,0.0047619343
19539,0.015356513
19540,0.012565434
19541,0.027377866
19542,0.021856226
19543,0.042478457
19544,0.03290939
19545,0.0068966495
19546,0.035537656
19547,0.004929448
19548,0.047758766
19549,0.017489921
19550,0.09502894
19551,0.0040191594
19552,0.095248744
19553,0.011342806
19554,0.0024531365
19555,0.01618568
19556,0.010320357
19557,0.06412569
19558,0.026101977
19559,0.012384304
19560,0.0070702126
19561,0.023593131
19562,0.0023404786
19563,0.59339654
19564,0.45862073
19565,0.11440702
19566,0.030480435
19567,0.0493732
19568,0.036085576
19569,0.009707858
19570,0.24308719
19571,0.01990316
19572,0.35069492
19573,0.0058181197
19574,0.044535063
19575,0.027924737
19576,0.03153999
19577,0.29612955
19578,0.027690059
19579,0.010686748
19580,0.024011211
19581,0.17374372
19582,0.16465534
19583,0.5803518
19584,0.011897996
19585,0.014907428
19586,0.0033152052
19587,0.030531585
19588,0.016277246
19589,0.15513544
19590,0.006150998
19591,0.009926099
19592,0.020060983
19593,0.023535326
19594,0.02082719
19595,0.0125953285
19596,0.038295805
19597,0.0077063595
19598,0.22401507
19599,0.08469826
19600,0.043917477
19601,0.017045638
19602,0.027573613
19603,0.008211809
19604,0.065901
19605,0.018993951
19606,0.011332908
19607,0.06460643
19608,0.08434678
19609,0.012576763
19610,0.009049895
19611,0.01656867
19612,0.010817403
19613,0.024019364
19614,0.1178238
19615,0.012703735
19616,0.06535307
19617,0.03671161
19618,0.065755144
19619,0.010478921
19620,0.093954675
19621,0.024302304
19622,0.012723152
19623,0.026815085
19624,0.010901088
19625,0.012476369
19626,0.3385259
19627,0.093674704
19628,0.019521091
19629,0.0027764074
19630,0.0040799514
19631,0.015681067
19632,0.011415863
19633,0.030839702
19634,0.020757971
19635,0.0215438
19636,0.14834498
19637,0.16367444
19638,0.008309489
19639,0.02769325
19640,0.04480952
19641,0.2205478
19642,0.20525557
19643,0.008395556
19644,0.03535843
19645,0.045094796
19646,0.008579334
19647,0.015814397
19648,0.024576653
19649,0.05555587
19650,0.00770371
19651,0.09162755
19652,0.05364263
19653,0.0058335164
19654,0.013250213
19655,0.0709743
19656,0.036805995
19657,0.0045789364
19658,0.112678915
19659,0.02859446
19660,0.053746264
19661,0.0417168
19662,0.02525915
19663,0.030638287
